Administrative,Informational,ProductRelated,ProductRelated_Duration,PageValues,VisitorType,Revenue
3.0,3.0,11.0,281.425,0.0,2.0,0
0.0,0.0,34.0,1491.775,0.0,2.0,1
0.0,0.0,91.0,2056.106981,0.0,2.0,0
0.0,0.0,3.0,63.0,0.0,2.0,0
3.0,1.0,35.0,2109.919048,23.8705054,2.0,0
2.0,0.0,7.0,460.75,0.0,2.0,0
3.0,2.0,39.0,1406.95,5.606382766,2.0,0
2.0,5.0,64.0,3757.079762,18.88360212,2.0,0
4.0,1.0,50.0,1295.008333,0.0,2.0,1
0.0,0.0,69.0,1002.104167,0.0,2.0,0
5.0,0.0,27.0,1883.725,0.0,2.0,0
2.0,0.0,10.0,445.0,0.0,0.0,0
0.0,0.0,69.0,2243.676587,97.9922066,2.0,1
0.0,0.0,18.0,191.0,0.0,2.0,0
0.0,0.0,13.0,193.3666667,0.0,0.0,0
0.0,0.0,64.0,1690.778409,0.0,2.0,0
3.0,1.0,35.0,1698.0,93.52994426,2.0,1
1.0,4.0,99.0,3517.039683,0.0,2.0,1
4.0,0.0,27.0,472.5,0.0,2.0,0
5.0,0.0,111.0,8684.983333,3.696136038,2.0,0
2.0,0.0,36.0,1653.395833,68.25041784,2.0,0
1.0,1.0,98.0,3561.139286,78.19779587,2.0,1
3.0,1.0,6.0,36.90277778,0.0,2.0,0
8.0,0.0,53.0,1899.058333,14.16739222,2.0,0
0.0,0.0,4.0,46.25,0.0,2.0,1
3.0,2.0,132.0,5098.75498,2.209003373,2.0,1
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,4.0,90.5,0.0,2.0,0
5.0,1.0,167.0,5080.233631,64.81173101,2.0,1
5.0,0.0,18.0,251.9,0.0,2.0,0
1.0,0.0,22.0,851.25,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
1.0,0.0,13.0,543.0,0.0,0.0,0
0.0,0.0,6.0,185.5,0.0,0.0,0
1.0,0.0,2.0,23.83333333,0.0,2.0,0
0.0,0.0,61.0,1964.847222,0.0,2.0,0
0.0,0.0,5.0,0.0,0.0,2.0,0
13.0,3.0,161.0,3457.628812,15.988034,2.0,1
9.0,0.0,114.0,2997.00203,32.56725746,2.0,1
0.0,0.0,39.0,4022.0,0.0,2.0,0
0.0,0.0,1.0,41.5,0.0,2.0,0
4.0,0.0,19.0,1542.791667,0.0,2.0,0
11.0,0.0,91.0,2434.144872,10.51901813,2.0,0
3.0,4.0,110.0,5442.085417,9.294011981,2.0,1
0.0,0.0,62.0,3299.525,5.1680996,2.0,1
0.0,0.0,16.0,885.75,0.0,2.0,0
0.0,0.0,16.0,219.55,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,3.0,47.5,0.0,2.0,0
4.0,0.0,3.0,23.66666667,0.0,2.0,0
14.0,0.0,34.0,671.6428571,0.0,2.0,0
9.0,8.0,139.0,6566.867562,67.39709637,2.0,0
6.0,0.0,11.0,501.5,0.0,0.0,0
0.0,0.0,12.0,770.25,0.0,0.0,0
2.0,0.0,38.0,1370.038095,0.0,2.0,0
7.0,4.0,337.0,11835.10389,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
7.0,0.0,33.0,916.4583333,0.0,2.0,0
0.0,0.0,4.0,132.5,0.0,2.0,0
3.0,1.0,3.0,14.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
5.0,0.0,55.0,3057.045833,0.0,2.0,0
0.0,0.0,2.0,442.5,0.0,2.0,0
9.0,0.0,54.0,2446.144571,1.943058508,2.0,1
12.0,0.0,13.0,269.2333333,0.0,0.0,0
2.0,1.0,5.0,156.0,0.0,0.0,0
1.0,0.0,24.0,819.15,0.0,2.0,0
0.0,0.0,23.0,1434.908333,0.0,2.0,0
2.0,0.0,8.0,177.25,0.0,0.0,0
0.0,0.0,81.0,1950.840873,0.0,2.0,1
0.0,0.0,3.0,116.75,0.0,2.0,0
6.0,1.0,21.0,752.5666667,7.072429969,2.0,0
4.0,1.0,99.0,2171.547149,4.495585092,2.0,0
8.0,4.0,157.0,6123.741494,0.0,2.0,1
0.0,2.0,141.0,4310.775,0.0,2.0,0
7.0,0.0,23.0,502.525,0.0,2.0,0
6.0,3.0,26.0,1565.958333,8.045767732,2.0,1
5.0,1.0,118.0,2595.095833,38.7483363,2.0,1
2.0,0.0,22.0,1140.15,5.00765405,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
5.0,0.0,56.0,3327.537566,0.0,2.0,0
0.0,0.0,17.0,664.5,0.0,2.0,0
9.0,0.0,95.0,2625.185014,2.815539375,2.0,0
0.0,2.0,89.0,3747.814286,0.0,2.0,1
1.0,2.0,31.0,1126.25,0.0,2.0,0
2.0,2.0,20.0,393.5833333,0.0,2.0,0
2.0,0.0,145.0,5962.732411,0.780277403,2.0,1
4.0,0.0,3.0,21.25,0.0,0.0,1
0.0,0.0,4.0,121.75,0.0,2.0,0
2.0,0.0,11.0,263.0,46.308063,2.0,1
2.0,0.0,22.0,325.0,19.10349568,2.0,1
0.0,0.0,5.0,178.8333333,0.0,2.0,0
0.0,0.0,9.0,165.5833333,0.0,2.0,0
1.0,0.0,7.0,58.9,0.0,0.0,0
1.0,3.0,27.0,1381.75,0.0,2.0,0
5.0,2.0,54.0,1547.477273,0.0,2.0,1
0.0,0.0,19.0,465.6333333,0.0,0.0,0
0.0,0.0,10.0,328.5,0.0,2.0,0
3.0,0.0,44.0,737.1819347,0.0,2.0,0
0.0,0.0,5.0,55.5,0.0,2.0,0
0.0,0.0,11.0,145.0,0.0,2.0,0
0.0,2.0,5.0,204.0,0.0,2.0,0
1.0,0.0,17.0,1340.583333,0.0,2.0,1
0.0,0.0,51.0,742.9603175,0.0,2.0,0
0.0,0.0,17.0,2186.961538,0.0,2.0,0
2.0,0.0,6.0,84.25,0.0,2.0,0
0.0,0.0,64.0,4492.311111,0.0,2.0,1
2.0,0.0,41.0,857.2666667,5.850665427,2.0,0
1.0,0.0,19.0,1773.375,28.11635484,2.0,1
5.0,0.0,51.0,1346.630231,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,30.0,805.8333333,0.0,0.0,0
2.0,4.0,18.0,1372.975,41.64625944,2.0,1
0.0,1.0,30.0,2445.066667,0.0,2.0,0
5.0,1.0,72.0,4140.333766,0.0,2.0,0
0.0,0.0,23.0,348.3833333,0.0,0.0,0
0.0,0.0,15.0,325.5,0.0,2.0,0
0.0,0.0,64.0,1911.610665,0.0,2.0,0
8.0,1.0,17.0,1464.416667,0.0,2.0,0
2.0,1.0,19.0,472.5416667,0.0,2.0,0
0.0,0.0,38.0,1593.583333,0.0,2.0,0
5.0,0.0,6.0,135.0833333,0.0,0.0,0
1.0,0.0,77.0,4350.647321,14.38546841,2.0,0
2.0,0.0,33.0,1399.15,12.45078371,0.0,1
1.0,0.0,49.0,663.5277778,0.0,2.0,0
7.0,5.0,42.0,1717.666667,0.0,2.0,0
0.0,0.0,34.0,740.3071429,0.0,2.0,0
0.0,0.0,7.0,105.0,0.0,0.0,0
5.0,5.0,38.0,1859.382937,0.0,2.0,0
0.0,0.0,29.0,874.952381,0.0,2.0,0
6.0,0.0,22.0,1275.092424,65.74605279,2.0,0
5.0,0.0,53.0,3372.748214,0.0,2.0,0
4.0,0.0,53.0,1328.626894,0.0,2.0,0
10.0,1.0,82.0,2378.377381,13.9750483,2.0,1
0.0,0.0,2.0,67.5,0.0,2.0,0
6.0,0.0,12.0,342.125,0.0,0.0,0
0.0,0.0,27.0,1009.375,0.0,0.0,1
0.0,2.0,18.0,502.0,0.0,0.0,0
0.0,0.0,6.0,530.0,0.0,2.0,0
2.0,2.0,1.0,0.0,0.0,2.0,0
0.0,0.0,7.0,340.5,0.0,0.0,0
4.0,0.0,31.0,731.0,0.0,0.0,0
0.0,0.0,25.0,948.3428571,0.0,2.0,0
1.0,2.0,100.0,4436.376299,0.0,2.0,1
1.0,0.0,10.0,219.5,0.0,2.0,0
0.0,2.0,3.0,56.75,0.0,2.0,0
3.0,0.0,20.0,758.75,38.26667925,2.0,1
0.0,0.0,4.0,72.5,0.0,2.0,0
5.0,0.0,36.0,1334.083333,0.0,2.0,0
6.0,0.0,17.0,450.75,14.10739957,2.0,1
0.0,0.0,3.0,1952.5,0.0,2.0,0
0.0,0.0,3.0,121.5,0.0,0.0,0
0.0,0.0,2.0,0.0,0.0,2.0,0
11.0,0.0,36.0,776.1666667,0.0,2.0,0
0.0,0.0,83.0,3091.146033,0.0,2.0,0
1.0,0.0,27.0,818.3166667,0.0,2.0,0
0.0,0.0,14.0,684.75,0.0,2.0,0
0.0,0.0,27.0,1224.541667,0.0,0.0,0
0.0,0.0,12.0,459.0833333,0.0,2.0,0
0.0,0.0,6.0,474.3333333,0.0,2.0,0
0.0,0.0,11.0,315.0,0.0,0.0,0
6.0,2.0,37.0,783.875,0.0,2.0,0
6.0,0.0,71.0,1445.458333,12.30811748,2.0,1
0.0,0.0,19.0,517.0,0.0,2.0,0
0.0,0.0,7.0,444.0,59.75418351,0.0,1
0.0,0.0,87.0,1197.700198,38.00063931,0.0,1
0.0,0.0,3.0,16.0,0.0,2.0,0
6.0,5.0,179.0,10415.78364,18.08361086,2.0,0
6.0,9.0,119.0,6245.704152,32.32493691,2.0,1
7.0,1.0,85.0,2409.875,10.1319644,2.0,0
0.0,0.0,52.0,2004.708333,0.0,2.0,0
1.0,0.0,26.0,1905.078571,11.70614611,2.0,1
0.0,0.0,22.0,903.4305556,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0
5.0,2.0,7.0,935.6666667,0.0,2.0,1
0.0,2.0,41.0,979.375,0.0,2.0,0
2.0,0.0,6.0,127.1666667,0.0,2.0,0
1.0,0.0,23.0,1280.45,36.54680355,0.0,1
0.0,0.0,9.0,427.0,13.1168283,0.0,1
0.0,0.0,2.0,93.0,0.0,2.0,0
1.0,0.0,27.0,787.5357143,0.0,2.0,0
0.0,0.0,8.0,210.4,0.0,0.0,0
0.0,0.0,11.0,257.75,0.0,0.0,0
16.0,1.0,113.0,8041.58887,0.0,2.0,0
6.0,3.0,172.0,7017.192635,0.0,2.0,0
0.0,0.0,38.0,1244.35,0.0,2.0,0
7.0,0.0,40.0,1591.888095,48.66217061,2.0,1
5.0,0.0,8.0,114.6,0.0,0.0,0
12.0,9.0,351.0,8650.048771,1.984555788,2.0,0
0.0,0.0,8.0,123.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
2.0,10.0,54.0,1986.553118,25.82676446,2.0,0
8.0,2.0,31.0,1363.7,13.89178731,2.0,0
2.0,2.0,162.0,3753.19449,77.10821943,0.0,1
0.0,0.0,2.0,0.0,0.0,2.0,0
5.0,0.0,28.0,1070.625,0.0,2.0,0
2.0,0.0,15.0,1839.25,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
5.0,0.0,70.0,1787.479365,0.0,2.0,0
17.0,0.0,45.0,1534.825143,7.180348301,2.0,1
2.0,0.0,11.0,1568.5,0.0,2.0,0
5.0,0.0,9.0,111.5,0.0,2.0,0
3.0,0.0,94.0,2332.109524,0.0,2.0,0
0.0,0.0,13.0,598.5,0.0,0.0,0
3.0,0.0,4.0,24.0,0.0,2.0,0
1.0,2.0,20.0,1287.27381,0.0,2.0,0
13.0,1.0,59.0,985.3151515,167.2308336,2.0,1
0.0,0.0,23.0,2420.65,0.0,2.0,0
1.0,0.0,9.0,300.3333333,0.0,2.0,0
3.0,1.0,64.0,1602.94026,29.88386066,2.0,0
10.0,0.0,66.0,1646.612195,0.0,2.0,0
6.0,0.0,41.0,1824.083333,0.0,0.0,0
13.0,0.0,22.0,1525.0,25.00423187,2.0,1
0.0,0.0,6.0,114.4166667,0.0,0.0,0
0.0,0.0,53.0,1768.657051,0.0,2.0,0
8.0,1.0,81.0,5546.0,15.56462164,2.0,1
9.0,0.0,70.0,2346.220238,0.0,2.0,0
0.0,0.0,19.0,2177.333333,0.0,0.0,0
17.0,2.0,49.0,1929.185664,2.580028334,2.0,0
2.0,0.0,8.0,1261.5,0.0,2.0,0
0.0,0.0,41.0,898.15,19.51010101,2.0,1
5.0,0.0,138.0,4172.11572,17.63434621,2.0,0
0.0,0.0,7.0,143.0,0.0,2.0,0
4.0,0.0,3.0,43.5,0.0,0.0,0
4.0,0.0,29.0,749.125,0.0,2.0,1
5.0,4.0,81.0,2537.807082,0.0,2.0,0
0.0,0.0,11.0,580.25,0.0,2.0,0
5.0,1.0,55.0,3494.06746,4.007065498,2.0,0
3.0,6.0,15.0,1605.583333,0.0,2.0,1
5.0,0.0,59.0,1100.475,24.7526533,2.0,1
4.0,0.0,6.0,134.675,0.0,2.0,0
0.0,0.0,9.0,296.3928571,0.0,2.0,0
0.0,0.0,20.0,691.75,0.0,0.0,0
0.0,0.0,9.0,444.0,0.0,2.0,0
13.0,4.0,166.0,6850.499335,4.115853586,2.0,0
5.0,0.0,15.0,291.1666667,0.0,0.0,0
0.0,0.0,8.0,232.5,0.0,0.0,0
0.0,0.0,40.0,2046.832418,0.0,2.0,1
3.0,4.0,106.0,2974.734799,19.03391341,2.0,1
0.0,0.0,13.0,277.0,0.0,2.0,0
4.0,0.0,9.0,108.25,0.0,0.0,0
2.0,0.0,24.0,1151.136905,15.27655756,2.0,1
0.0,3.0,66.0,2060.508333,0.0,2.0,0
9.0,1.0,116.0,2764.290278,42.7752197,2.0,1
1.0,0.0,15.0,175.75,0.0,0.0,0
1.0,0.0,6.0,609.5416667,0.0,2.0,0
0.0,0.0,64.0,2264.091667,0.0,2.0,0
2.0,0.0,9.0,349.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,11.0,546.75,0.0,2.0,0
10.0,4.0,20.0,781.425,0.0,2.0,0
0.0,0.0,8.0,463.6666667,0.0,2.0,0
2.0,0.0,66.0,3391.68588,0.0,2.0,0
2.0,0.0,4.0,43.75,0.0,0.0,0
0.0,0.0,41.0,1423.833333,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
4.0,0.0,20.0,834.075,4.84736534,2.0,1
0.0,0.0,21.0,706.7,0.0,2.0,0
0.0,0.0,35.0,806.125,0.0,2.0,0
13.0,5.0,154.0,6759.311928,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,12.0,440.75,0.0,2.0,0
1.0,1.0,50.0,1404.459091,0.0,2.0,0
8.0,0.0,20.0,326.9277778,0.0,2.0,0
5.0,0.0,2.0,99.5,0.0,0.0,1
0.0,0.0,6.0,137.0,0.0,2.0,0
0.0,0.0,2.0,64.5,0.0,2.0,0
5.0,0.0,69.0,2517.216667,0.0,2.0,0
1.0,0.0,63.0,3060.055556,0.0,2.0,0
10.0,1.0,28.0,866.2166667,0.0,2.0,0
0.0,0.0,8.0,188.0,0.0,2.0,0
0.0,0.0,49.0,2110.124603,62.93549178,2.0,1
1.0,1.0,82.0,5316.459524,77.25951671,2.0,1
0.0,0.0,15.0,176.7666667,0.0,2.0,0
0.0,0.0,9.0,591.25,0.0,2.0,0
2.0,0.0,17.0,820.5,0.0,2.0,0
0.0,0.0,5.0,368.0,0.0,2.0,0
0.0,0.0,3.0,158.0,0.0,0.0,0
0.0,0.0,5.0,72.0,0.0,2.0,0
0.0,0.0,49.0,2990.3125,0.0,2.0,0
0.0,0.0,37.0,2152.588889,0.0,2.0,0
8.0,2.0,14.0,1722.583333,0.0,0.0,1
2.0,0.0,137.0,7012.266796,0.0,2.0,1
1.0,0.0,21.0,320.9833333,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0
8.0,1.0,349.0,6879.801826,1.625051033,2.0,0
1.0,0.0,112.0,2237.603885,0.0,2.0,0
3.0,0.0,33.0,2270.75,0.0,2.0,0
2.0,0.0,24.0,602.25,0.0,2.0,0
12.0,2.0,48.0,1256.291667,29.76290794,2.0,0
8.0,0.0,18.0,1796.583333,0.0,2.0,0
0.0,0.0,9.0,269.7,0.0,0.0,0
2.0,0.0,6.0,96.0,0.0,0.0,0
4.0,0.0,41.0,1130.80754,0.0,2.0,0
0.0,0.0,42.0,1333.914286,0.0,2.0,0
2.0,0.0,35.0,1907.135417,64.25350176,2.0,0
0.0,0.0,40.0,1085.333333,0.0,2.0,0
9.0,6.0,33.0,3239.418207,17.02873771,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
3.0,0.0,70.0,2002.25,0.0,0.0,0
0.0,1.0,58.0,3757.75,0.0,2.0,1
0.0,0.0,11.0,115.25,0.0,0.0,0
0.0,0.0,8.0,204.75,0.0,2.0,0
2.0,0.0,8.0,556.0,0.0,0.0,0
0.0,3.0,6.0,238.55,0.0,2.0,0
0.0,0.0,16.0,423.1833333,0.0,2.0,0
0.0,0.0,22.0,1664.0,0.0,2.0,1
0.0,0.0,2.0,46.5,0.0,2.0,0
3.0,2.0,69.0,2766.942172,5.931332852,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
2.0,1.0,97.0,2696.10873,5.770973155,2.0,1
5.0,0.0,8.0,154.5,0.0,2.0,0
1.0,0.0,100.0,1831.149084,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0
4.0,0.0,7.0,246.5,0.0,2.0,0
1.0,0.0,14.0,1626.0,0.0,2.0,0
4.0,0.0,182.0,9951.359644,8.665280918,2.0,1
2.0,1.0,23.0,941.6994048,9.331744184,0.0,1
1.0,2.0,64.0,1716.583333,0.0,2.0,0
0.0,0.0,20.0,597.25,0.0,2.0,0
0.0,0.0,7.0,43.0,0.0,2.0,0
3.0,0.0,67.0,1982.523611,0.0,2.0,0
1.0,0.0,61.0,1335.737854,20.15710234,2.0,1
0.0,0.0,28.0,690.9583333,0.0,2.0,0
13.0,5.0,202.0,8217.678753,3.651726351,2.0,1
0.0,2.0,35.0,5999.808333,0.0,2.0,0
4.0,0.0,10.0,182.25,0.0,0.0,0
6.0,0.0,21.0,845.75,0.0,1.0,0
6.0,2.0,41.0,1430.25,3.836079931,2.0,1
0.0,0.0,4.0,179.25,0.0,2.0,0
8.0,6.0,35.0,1359.771429,34.98992634,2.0,0
1.0,2.0,41.0,1021.519444,0.0,0.0,0
2.0,0.0,17.0,491.8333333,0.0,0.0,0
0.0,0.0,38.0,907.943254,23.6645871,2.0,1
0.0,1.0,108.0,8402.715986,0.0,2.0,0
0.0,0.0,4.0,184.3333333,0.0,2.0,0
2.0,1.0,64.0,1991.822567,21.74053053,2.0,0
4.0,0.0,21.0,595.75,0.0,2.0,0
0.0,3.0,153.0,5315.211905,0.0,2.0,0
5.0,6.0,230.0,9648.177094,3.359435653,2.0,0
0.0,0.0,5.0,73.0,0.0,2.0,0
2.0,1.0,20.0,738.9107143,0.0,2.0,0
4.0,1.0,5.0,83.5,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0
1.0,0.0,22.0,1749.0,0.0,2.0,0
0.0,0.0,7.0,140.4583333,0.0,2.0,0
0.0,0.0,37.0,698.5416667,0.0,2.0,0
2.0,0.0,10.0,123.2291667,0.0,2.0,0
1.0,0.0,13.0,587.75,0.0,2.0,0
0.0,0.0,2.0,17.0,0.0,2.0,0
0.0,2.0,0.0,0.0,0.0,0.0,0
7.0,0.0,16.0,589.875,0.0,2.0,0
9.0,4.0,132.0,4096.15859,8.960747931,2.0,1
0.0,0.0,7.0,723.0,32.90611766,2.0,1
2.0,1.0,42.0,4126.448611,0.0,2.0,0
0.0,0.0,53.0,5504.695238,12.32661404,2.0,1
2.0,2.0,8.0,27.375,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
1.0,0.0,44.0,2939.625,32.81205711,2.0,1
4.0,2.0,133.0,3713.580105,28.03795985,2.0,0
0.0,4.0,141.0,2596.204762,0.0,2.0,0
1.0,0.0,30.0,1668.116667,0.0,2.0,0
5.0,0.0,39.0,742.6875,71.38981221,2.0,1
2.0,0.0,17.0,1218.75,0.0,2.0,0
2.0,1.0,24.0,551.1583333,7.945368291,2.0,0
4.0,0.0,4.0,46.5,0.0,2.0,0
7.0,1.0,37.0,1302.518056,0.0,2.0,1
0.0,0.0,25.0,929.5833333,0.0,2.0,0
0.0,0.0,59.0,1309.658333,0.0,2.0,0
0.0,0.0,100.0,2852.013141,0.0,2.0,0
0.0,0.0,14.0,272.1666667,0.0,2.0,0
3.0,0.0,3.0,61.5,0.0,0.0,0
0.0,0.0,7.0,295.0,0.0,2.0,1
4.0,0.0,137.0,3770.916071,0.0,2.0,0
1.0,0.0,26.0,834.3611111,25.21523293,2.0,0
0.0,0.0,3.0,0.0,0.0,2.0,0
0.0,1.0,26.0,668.5,0.0,2.0,0
0.0,0.0,19.0,521.925,0.0,2.0,0
0.0,0.0,23.0,1544.595238,0.0,2.0,0
0.0,0.0,2.0,12.0,0.0,2.0,0
0.0,6.0,423.0,17086.23424,0.25272174,2.0,0
2.0,0.0,29.0,1082.75,84.87572674,0.0,1
0.0,0.0,7.0,1803.666667,0.0,2.0,0
4.0,2.0,82.0,4729.065909,9.055465887,2.0,1
4.0,0.0,11.0,463.5,0.0,0.0,0
0.0,0.0,38.0,1355.366667,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
1.0,0.0,23.0,529.75,57.3158913,0.0,1
0.0,0.0,23.0,836.5,0.0,2.0,0
0.0,0.0,8.0,719.2,0.0,2.0,0
7.0,0.0,6.0,146.5,0.0,0.0,0
0.0,0.0,32.0,2632.7,0.0,2.0,0
6.0,2.0,148.0,8178.226923,6.194287817,2.0,1
8.0,4.0,46.0,1461.725,13.90010917,2.0,1
8.0,0.0,52.0,1616.54816,0.0,2.0,0
1.0,0.0,6.0,197.75,0.0,0.0,0
0.0,0.0,2.0,11.0,0.0,2.0,0
1.0,2.0,156.0,8613.257312,0.0,2.0,0
11.0,0.0,33.0,2070.616667,9.581162201,2.0,1
10.0,0.0,60.0,1449.608333,0.0,2.0,0
2.0,0.0,9.0,163.375,0.0,0.0,0
4.0,5.0,61.0,4081.041667,0.0,2.0,0
1.0,0.0,22.0,353.1527778,0.0,0.0,0
0.0,0.0,32.0,791.9166667,0.0,2.0,0
0.0,0.0,21.0,1088.866667,16.1585582,2.0,1
3.0,0.0,8.0,168.75,0.0,0.0,0
0.0,0.0,8.0,181.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,10.0,198.75,0.0,2.0,0
10.0,6.0,280.0,9247.383869,7.983438638,2.0,0
0.0,0.0,18.0,1659.25,0.0,2.0,0
0.0,0.0,2.0,39.5,0.0,2.0,0
10.0,0.0,88.0,2638.244429,8.27583441,2.0,0
1.0,0.0,3.0,127.6,0.0,0.0,0
2.0,1.0,40.0,3789.583333,0.0,2.0,0
0.0,0.0,9.0,122.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,5.0,375.0,0.0,2.0,0
14.0,2.0,64.0,3660.342875,9.641067457,2.0,1
4.0,0.0,10.0,565.5,0.0,1.0,0
0.0,0.0,58.0,2021.320833,0.0,2.0,0
0.0,0.0,3.0,20.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,4.0,97.5,0.0,2.0,0
0.0,0.0,68.0,2614.209722,0.0,2.0,0
0.0,0.0,17.0,308.25,0.0,2.0,0
0.0,0.0,39.0,1020.013889,0.0,2.0,0
0.0,0.0,3.0,0.0,0.0,2.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
0.0,0.0,6.0,93.0,0.0,2.0,0
3.0,0.0,258.0,5154.777093,0.0,2.0,0
1.0,0.0,32.0,1443.641667,111.2629939,2.0,1
0.0,0.0,8.0,480.0,14.1374752,0.0,1
0.0,0.0,26.0,548.2678571,0.0,2.0,0
0.0,0.0,31.0,828.25,0.0,0.0,0
10.0,1.0,103.0,3608.346752,14.69960115,2.0,0
1.0,0.0,17.0,545.0833333,9.836358025,0.0,1
16.0,4.0,78.0,5097.41833,7.296889074,2.0,1
17.0,8.0,62.0,2350.667857,79.48403933,2.0,0
0.0,0.0,13.0,129.5,0.0,2.0,0
1.0,2.0,69.0,1310.636905,0.0,2.0,0
4.0,1.0,44.0,1398.390775,10.57361945,2.0,0
7.0,1.0,197.0,2915.571429,1.573423226,2.0,0
1.0,0.0,13.0,949.75,51.75775772,0.0,1
0.0,0.0,35.0,2381.097222,0.0,2.0,0
3.0,0.0,27.0,1273.25,43.89691103,0.0,1
0.0,0.0,50.0,3002.902778,0.0,2.0,0
3.0,0.0,6.0,148.75,0.0,2.0,0
9.0,5.0,107.0,6235.06603,0.0,2.0,0
0.0,1.0,0.0,0.0,0.0,2.0,0
18.0,8.0,359.0,12959.91515,7.231074783,2.0,1
0.0,0.0,63.0,1361.203175,0.0,2.0,0
0.0,2.0,82.0,2375.114286,0.0,2.0,0
0.0,0.0,14.0,1404.75,0.0,0.0,0
3.0,0.0,34.0,780.7916667,0.0,2.0,0
11.0,0.0,169.0,8276.292565,8.174728678,2.0,0
6.0,0.0,11.0,1206.75,0.0,0.0,0
6.0,1.0,39.0,1858.833333,50.17693633,2.0,0
1.0,2.0,31.0,424.75,30.81857956,2.0,1
0.0,0.0,1.0,0.0,0.0,2.0,0
18.0,0.0,58.0,1992.717308,0.0,2.0,0
4.0,2.0,85.0,3642.066026,5.052145956,2.0,0
0.0,0.0,23.0,480.9166667,0.0,2.0,0
0.0,0.0,5.0,77.5,0.0,2.0,0
2.0,0.0,52.0,2120.630952,0.0,2.0,0
3.0,0.0,52.0,1725.966667,0.0,0.0,0
1.0,0.0,58.0,1200.5,17.98756852,2.0,0
0.0,0.0,13.0,1314.083333,103.0610827,1.0,1
0.0,0.0,23.0,2225.288889,0.0,2.0,0
0.0,0.0,12.0,528.5833333,0.0,1.0,0
0.0,0.0,6.0,42.0,0.0,2.0,0
10.0,4.0,68.0,1587.765598,0.0,2.0,0
0.0,0.0,2.0,0.0,0.0,2.0,0
1.0,2.0,21.0,507.2916667,0.0,2.0,1
0.0,2.0,7.0,162.625,0.0,2.0,0
0.0,0.0,12.0,442.5,0.0,0.0,0
0.0,0.0,4.0,185.0,0.0,2.0,0
12.0,4.0,100.0,4597.124242,2.638074656,2.0,1
4.0,0.0,56.0,1885.33744,5.04016763,2.0,1
9.0,0.0,30.0,1895.133333,0.0,2.0,0
1.0,3.0,80.0,1903.081639,0.0,2.0,0
0.0,0.0,42.0,2872.125,0.0,2.0,0
9.0,1.0,6.0,148.75,0.0,2.0,0
1.0,0.0,53.0,4048.583333,0.0,2.0,0
2.0,0.0,10.0,431.5,0.0,2.0,0
0.0,0.0,3.0,60.5,0.0,2.0,0
0.0,0.0,4.0,105.5,0.0,2.0,0
0.0,0.0,16.0,1902.25,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0
3.0,2.0,29.0,1433.634921,0.0,2.0,0
0.0,0.0,23.0,709.75,0.0,2.0,0
7.0,0.0,5.0,145.6666667,0.0,2.0,0
6.0,0.0,30.0,1076.958333,10.3889438,2.0,1
2.0,0.0,59.0,5004.229167,0.0,2.0,0
0.0,0.0,6.0,1038.0,0.0,2.0,0
0.0,0.0,12.0,337.0,19.37005896,2.0,1
0.0,0.0,3.0,98.0,0.0,2.0,0
0.0,0.0,30.0,1029.583333,0.0,2.0,0
0.0,0.0,12.0,1437.75,0.0,2.0,0
1.0,0.0,8.0,534.875,0.0,2.0,0
3.0,2.0,36.0,1751.847727,0.0,2.0,0
0.0,0.0,26.0,1435.375,20.79483821,2.0,0
0.0,0.0,37.0,638.25,0.0,2.0,1
5.0,0.0,15.0,489.0,81.334441,1.0,1
